Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
-0.805430595074771,0,0.15103253571166406,-0.2102154479921039,0,-0.0003154094558550661,0.9277498637080271,0
-0.1593632728222806,1,-1.466670811712242,-1.2949931141134603,0,-0.3987273536937374,-0.8760898972214088,1
1.1020062610992478,1,-0.5874842098514236,-0.5139531945060836,1,-0.9714445235356933,-1.1015698673375884,1
0.2713482753460461,1,-0.9743263146701838,0.22369561845643887,1,-1.64376467943712,-0.1244899968341438,1
0.6712947129309209,1,0.4675397123815589,-1.2082109008237516,1,-0.5979333258126786,-0.42512995698904976,1
0.6405296023474691,1,-0.7984889942980201,-1.3817753274031688,1,-0.7971392979316199,-1.6276897976086737,1
0.36364360709640176,0,1.9094057394333013,0.22369561845643887,0,1.1949204232577924,0.5895299085337581,0
0.702059823514373,1,-1.5370057398611077,-1.6855130739171484,1,-0.14971988854506088,-1.0264098772988617,1
-0.43624926807334796,0,0.7488794249770208,1.785775457671192,0,0.771607732505042,0.43920992845630497,0
1.6250131410179303,1,-1.2204985631912129,-0.42717098121637515,1,-0.37382660717886984,-0.08691000181478069,1
-0.805430595074771,0,0.99505167349805,-0.47056208786122944,0,0.5475010138712335,-0.049330006795417235,0
0.7943551552647288,1,-0.3764794254048271,-0.1668243413472496,0,-1.4694594538330463,-1.1015698673375884,1
0.17905294359569038,1,-0.9391588505957511,-0.47056208786122944,1,-0.573032579297811,-0.7257699171439559,1
-0.1593632728222806,0,1.241223922019079,0.05013119187702168,0,0.3233942952374246,0.10098997328203557,0
-0.25165860457263656,0,-0.05997224873493228,0.4406511516807101,0,1.4190271418916014,1.7169297591146555,0
-0.6208399315740595,0,1.4522287064656754,0.22369561845643887,0,0.8463099720496452,0.17614996332076213,0
0.2713482753460461,1,-0.9039913865213183,-0.080042128057541,0,-1.5441616933776492,-1.6276897976086737,1
-1.6668536914114247,1,0.8895492812747516,2.046122097540317,0,0.2735928022076892,0.5143699184950316,0
-1.0515514797423864,0,0.2213674638605296,1.482037711157212,0,1.21982116977266,-0.27480997691159675,0
-1.2669072538265498,0,-0.3764794254048271,0.9613444314189609,0,1.0704166906834542,0.7398498886112109,0
0.5174691600136614,1,-0.9391588505957511,-1.6855130739171484,1,-0.7722385514167521,-1.063989872318225,1
0.36364360709640176,1,-0.13030717688379784,-0.9912553675994804,1,-0.5232310862680757,-0.1244899968341438,1
-0.1593632728222806,1,-1.1501636350423476,0.006740085232167389,1,-1.0461467630802965,-1.1015698673375884,1
0.702059823514373,1,-0.13030717688379784,-1.3817753274031688,1,-0.996345270050561,-1.1767298573763147,1
-0.3747190469064441,0,0.9598842094236172,0.8311711114843983,0,0.8712107185645127,0.5519499135143946,0
0.9789458187654402,1,-1.1853310991167803,-0.2102154479921039,1,0.44789802781176286,-1.6276897976086737,1
0.702059823514373,1,0.11586507163723145,-0.8176909410200635,0,-0.8220400444464875,-0.9136698922407721,1
0.5174691600136614,1,-1.1853310991167803,-0.6007354077957922,1,-1.5939631864073847,-1.0264098772988617,1
1.1020062610992478,1,-0.9039913865213183,-0.8610820476649177,1,-1.3200549747438406,-1.1015698673375884,1
-0.8361957056582229,0,0.9247167453491845,2.653597590568277,0,1.0206151976537186,1.0780698437854803,0
-0.2824237151560884,0,1.3818937783168102,0.35386893839100153,0,0.7467069859901745,0.5895299085337581,0
1.6250131410179303,1,-1.5721732039355405,-1.6855130739171484,1,-0.6477348188424139,-0.19964998687287036,1
0.9174155975985365,1,-1.2556660272656457,-1.6855130739171484,1,-1.145749749139767,-0.6506099271052292,1
-0.4670143786567999,0,1.0302191375724827,1.0047355380638154,0,-0.09991839551532554,0.9653298587273906,0
-0.19012838340573268,0,0.7137119609025878,-0.2536065546369582,0,1.1451189302280569,1.7920897491533818,0
-1.3592025855769054,0,0.9598842094236172,-0.080042128057541,0,1.1451189302280569,1.1532298338242069,0
1.7173084727682864,1,-0.7984889942980201,-0.036651021412686904,1,-1.5192609468627818,-0.8760898972214088,1
0.48670404943020956,1,-0.9039913865213183,-1.3383842207583145,1,-0.6477348188424139,-1.5525298075699472,1
-1.2361421432430977,0,-0.23580956910709616,1.482037711157212,0,1.5933323674956748,1.341129808921023,0
-1.0823165903258383,0,0.9598842094236172,1.3084732845777953,0,1.6929353535551455,1.1156498388048435,0
-0.7746654844913191,0,0.7137119609025878,0.5274333649704184,0,0.995714451138851,1.0404898487661167,0
-0.19012838340573268,1,-0.9039913865213183,-1.6855130739171484,1,-0.423628100208605,-1.6276897976086737,1
-0.49777948924025184,1,0.5027071764559915,0.7009977915498355,0,1.1202181837131893,0.8525898736693006,0
-0.40548415748989614,1,0.5027071764559915,0.4406511516807101,0,0.7467069859901745,0.06340997826267245,0
0.2713482753460461,1,-1.1149961709679148,-0.6875176210855007,1,-0.6975363118721493,-0.8385099022020456,1
-0.805430595074771,0,0.11586507163723145,-0.036651021412686904,0,1.0455159441685866,1.19080982884357,0
0.702059823514373,1,-0.9391588505957511,-0.6875176210855007,1,-0.09991839551532554,-0.8760898972214088,1
-1.143846811492742,1,1.9094057394333013,1.6556021377366292,0,0.6969054929604394,-0.5002899470277763,0
-0.12859816223882878,0,0.7137119609025878,-0.036651021412686904,0,1.443927888406469,-0.613029932085866,0
0.5789993811805653,1,-0.05997224873493228,-1.59873086062744,1,-0.9465437770208258,0.47678992347566806,1
0.5789993811805653,1,0.39720478423269334,-1.078037580889189,1,-0.34892586066400205,0.10098997328203557,1
-0.5285445998237036,1,0.573042104604857,1.6122110310917748,1,-0.0003154094558550661,0.5519499135143946,0
-1.6668536914114247,0,1.4170612423912428,1.3952554978675034,0,0.3731957882671597,1.7545097541340187,0
-0.9592561479920306,1,-0.05997224873493228,2.0895132041851716,0,1.294523409317263,1.829669744172745,0
-1.6668536914114247,0,0.2917023920093952,0.7443888981946897,0,0.6969054929604394,0.5519499135143946,0
0.055992501261882606,0,0.6785444968281552,0.006740085232167389,0,0.6471039999307038,0.17614996332076213,0
0.702059823514373,1,-1.2556660272656457,-1.0346464742443346,1,-0.7224370583870169,-1.6276897976086737,1
-0.5900748209906076,0,0.3268698560838278,1.5688199244469205,0,0.049486083573880284,-0.1244899968341438,0
-0.7131352633244152,0,-0.09513971280936522,1.0047355380638154,0,0.5973025069009686,1.7169297591146555,0
-0.8977259268251268,1,1.3467263142423775,-0.1234332347023953,0,1.0206151976537186,-0.6506099271052292,0
-0.5285445998237036,0,1.1357215297957808,0.31047783174614707,0,1.1700196767429247,0.8525898736693006,0
-0.22089349398918448,0,0.7488794249770208,0.7443888981946897,0,0.4229972812968953,1.7545097541340187,0
-0.03630283048847309,0,1.241223922019079,0.5708244716152728,0,1.0953174371983216,0.5519499135143946,0
1.3788922563503152,1,-1.3260009554145114,-0.9912553675994804,1,-0.8967422839910905,-1.0264098772988617,1
0.6097644917640174,0,-0.8336564583724527,0.9179533247741068,1,-1.419657960803311,-1.6276897976086737,1
-1.6668536914114247,0,-0.9391588505957511,0.4406511516807101,0,0.6222032534158363,0.28888994837885185,0
1.3481271457668635,0,-1.2204985631912129,-0.47056208786122944,1,-0.9216430305059581,-1.514949812550584,1
0.5482342705971135,1,-0.23580956910709616,-1.425166434048023,1,-1.64376467943712,-1.2894698424344047,1
-0.19012838340573268,1,0.1861999997860967,0.31047783174614707,0,0.07438683008874807,1.0029098537467538,0
1.194301592849604,1,-1.2204985631912129,-1.1214286875340433,1,-0.9714445235356933,-1.514949812550584,1
1.194301592849604,1,-0.517149281702558,-0.5573443011509378,1,-1.64376467943712,-0.2372299818922335,1
-1.451497917327261,0,0.1861999997860967,1.7423843510263377,0,1.1949204232577924,0.138569968301399,0
-1.1130817009092902,0,0.9598842094236172,1.482037711157212,1,0.7965084790199101,2.1303097043276513,0
-0.22089349398918448,0,0.010362679413932957,2.3064687374094426,0,0.4727987743266304,-0.3123899719309601,0
1.7173084727682864,1,-0.3413119613303943,-1.1214286875340433,0,-0.2493228746045316,-0.5754499370665028,1
-0.25165860457263656,0,0.39720478423269334,2.0895132041851716,0,0.6471039999307038,0.6271099035531212,0
-1.6668536914114247,0,0.7488794249770208,0.8745622181292527,0,0.5226002673563656,1.0780698437854803,0
-0.8669608162416748,0,0.7488794249770208,1.0047355380638154,0,-0.09991839551532554,1.9424097292308349,0
0.2713482753460461,1,-1.0094937787446165,-0.6007354077957922,1,-0.6228340723275464,0.4016299334369418,1
-0.9284910374085786,0,-0.2006421050326634,0.39726004503585566,0,-0.09991839551532554,1.6041897740565656,0
1.2865969245999593,1,-0.09513971280936522,0.13691340516673028,1,-0.6726355653572816,-0.5754499370665028,1
0.7635900446812769,1,-0.5874842098514236,-0.6441265144406464,1,-0.9465437770208258,-0.6506099271052292,1
0.17905294359569038,1,-0.3413119613303943,-1.2082109008237516,1,-0.9714445235356933,-0.9512498872601354,1
1.7173084727682864,1,-0.9039913865213183,0.006740085232167389,1,-0.34892586066400205,-1.2518898474150413,1
-0.5900748209906076,1,1.9094057394333013,1.482037711157212,0,0.024585337059012717,1.6041897740565656,0
-1.1130817009092902,0,0.99505167349805,0.9179533247741068,0,0.8712107185645127,1.4914497889984761,0
0.14828783301223858,1,-1.3963358835633768,-0.9478642609546262,1,-0.8967422839910905,-0.8385099022020456,1
1.3481271457668635,0,-1.607340668009973,-1.6421219672722942,1,-0.47342959323834033,-1.1015698673375884,1
0.7328249340978248,1,-0.7633215302235873,-1.251602007468606,1,-0.4983303397532081,-0.613029932085866,1
-1.3284374749934538,0,1.5577310986889739,1.829166564316046,0,0.497699520841498,1.6417697690759288,0
0.0252273906784308,0,0.6433770327537226,0.7877800048395441,0,0.44789802781176286,1.1156498388048435,0
-1.6668536914114247,0,1.8742382753588687,1.2216910712880866,0,0.049486083573880284,0.4016299334369418,0
-1.6668536914114247,0,1.2763913860935117,1.5254288178020665,0,-0.09991839551532554,1.2283898238629332,0
-1.143846811492742,0,-0.05997224873493228,-0.2102154479921039,0,0.6471039999307038,0.06340997826267245,0
-0.5593097104071556,1,-0.05997224873493228,-1.6855130739171484,1,-0.573032579297811,-0.7257699171439559,1
-1.6360885808279728,0,1.241223922019079,0.05013119187702168,0,0.8961114650793803,0.3264699433982153,0
-0.9592561479920306,0,0.39720478423269334,1.9159487776057549,0,0.6720047464455718,-0.2372299818922335,0
1.7173084727682864,1,-0.5523167457769909,-0.42717098121637515,1,-1.0461467630802965,-1.514949812550584,1
-0.6823701527409632,0,-0.4819818176281253,0.614215578260127,0,1.8423398326443512,1.2659698188822965,0
0.702059823514373,1,-1.2204985631912129,-1.1648197941788974,1,-1.0212460165654287,-1.1391498623569516,1
0.1175227224287865,1,-0.05997224873493228,-1.2082109008237516,1,-0.9216430305059581,-1.3270498374537678,1
-0.7439003739078671,0,1.2763913860935117,0.5274333649704184,0,1.0455159441685866,-0.1620699918535071,0
1.7173084727682864,1,-1.079828706893482,-0.8176909410200635,1,-1.2453527351992375,-1.063989872318225,1
0.39440871767985386,1,-1.2908334913400785,-1.6855130739171484,1,-1.64376467943712,-0.19964998687287036,1
1.7173084727682864,1,-0.44681435355369264,0.22369561845643887,1,-1.295154228228973,-1.4022098274924943,1
-1.1130817009092902,0,0.9247167453491845,0.006740085232167389,0,-0.05011690248559019,0.7398498886112109,0
-0.1593632728222806,0,0.010362679413932957,1.3952554978675034,0,1.3941263953767333,0.7774298836305743,0
-1.143846811492742,0,0.6785444968281552,0.7877800048395441,0,0.8961114650793803,-0.08691000181478069,0
-0.9592561479920306,0,0.43237224830712595,0.31047783174614707,0,0.9210122115942483,1.6041897740565656,0
-1.1130817009092902,0,0.3620373201582604,0.39726004503585566,0,0.3980965347820273,0.2137299583401256,0
0.055992501261882606,1,-0.30614449725596155,0.35386893839100153,1,-1.1706504956546346,-0.613029932085866,1
0.8251202658481805,1,-0.7281540661491546,-0.7742998343752091,1,-1.4694594538330463,-1.2518898474150413,1
-1.574558359661069,0,1.4873961705401086,0.26708672510129294,0,0.497699520841498,0.47678992347566806,0
-1.451497917327261,0,1.4522287064656754,1.829166564316046,0,0.6969054929604394,0.7774298836305743,0
1.7173084727682864,0,-0.7984889942980201,-0.42717098121637515,1,-1.0461467630802965,-0.613029932085866,1
-0.3747190469064441,0,1.241223922019079,0.9613444314189609,0,1.1700196767429247,0.8150098786499375,0
-1.6668536914114247,0,0.11586507163723145,1.3084732845777953,1,1.493729381436204,1.2659698188822965,0
-1.0823165903258383,0,1.3467263142423775,0.22369561845643887,0,1.3692256488618657,0.7774298836305743,0
-0.1593632728222806,1,-0.8336564583724527,-0.036651021412686904,1,-1.569062439892517,-0.3875499619696866,1
-0.40548415748989614,0,1.311558850167945,0.7009977915498355,0,0.4727987743266304,1.0780698437854803,0
-1.2361421432430977,0,0.9247167453491845,-0.29699766128181226,0,0.4229972812968953,0.6271099035531212,0
1.440422477517219,1,-0.024804784660499662,0.13691340516673028,1,-0.8469407909613551,-0.049330006795417235,1
-1.0823165903258383,0,0.25653492793496224,2.002730990895463,0,0.24869205569282146,1.1532298338242069,0
1.1020062610992478,1,-0.8688239224468856,-1.3383842207583145,0,-1.0710475095951641,0.10098997328203557,1
1.009710929348892,1,-0.7281540661491546,-0.6441265144406464,1,-0.8967422839910905,-0.27480997691159675,1
0.702059823514373,1,-0.09513971280936522,-0.1668243413472496,1,-1.64376467943712,-0.049330006795417235,1
-1.6053234702445207,0,0.5378746405304241,1.091517751353524,0,1.4190271418916014,1.2283898238629332,0
1.3481271457668635,1,-0.9039913865213183,-0.036651021412686904,0,-0.2991243676342667,-0.08691000181478069,1
1.4711875881006706,1,-1.3963358835633768,-0.2102154479921039,1,-1.0959482561100315,-1.6276897976086737,1
-0.8977259268251268,0,0.99505167349805,1.3084732845777953,0,-0.07501764900045797,0.43920992845630497,0
-0.3747190469064441,0,1.2060564579446464,0.9179533247741068,0,1.0206151976537186,0.9277498637080271,0
-1.4822630279107132,1,0.25653492793496224,-0.036651021412686904,0,0.721806239475307,-0.5754499370665028,0
-0.19012838340573268,0,-1.3963358835633768,0.13691340516673028,1,-1.4694594538330463,-0.011750011776054118,1
-0.7131352633244152,0,1.9094057394333013,1.5254288178020665,1,1.6431338605254098,0.7022698935918478,0
-0.9592561479920306,0,0.8895492812747516,0.13691340516673028,0,1.3194241558321307,1.0029098537467538,0
-1.3284374749934538,0,1.9094057394333013,-0.1668243413472496,0,1.0953174371983216,0.7022698935918478,0
-1.0207863691589343,0,1.9094057394333013,1.482037711157212,0,0.5226002673563656,1.0780698437854803,0
1.0404760399323443,1,-0.23580956910709616,-0.036651021412686904,1,-1.1208490026248992,-0.8760898972214088,1
0.08675761184533469,1,-1.607340668009973,-0.036651021412686904,1,-1.5441616933776492,-1.4022098274924943,1
0.055992501261882606,0,0.99505167349805,1.438646604512358,0,1.8174390861294838,1.0404898487661167,0
-0.9592561479920306,0,1.1005540657213482,0.6576066849049814,0,2.0913472977930274,1.341129808921023,0
1.2865969245999593,1,-0.05997224873493228,-0.904473154309772,0,-0.44852884672347276,0.138569968301399,1
-0.6823701527409632,0,-0.13030717688379784,0.09352229852187578,0,0.8214092255347776,-0.34996996695032334,0
-0.7439003739078671,0,0.9247167453491845,0.31047783174614707,0,0.3980965347820273,0.6271099035531212,0
-0.8361957056582229,0,0.43237224830712595,0.09352229852187578,0,1.0206151976537186,0.9653298587273906,0
-1.0515514797423864,1,0.6433770327537226,1.5254288178020665,0,-1.3449557212587082,0.3640499384175784,0
0.7635900446812769,1,-1.3963358835633768,-0.036651021412686904,1,-0.5232310862680757,-0.8760898972214088,1
-0.1593632728222806,1,-0.2006421050326634,-0.5139531945060836,1,-0.3240251141491345,-1.1767298573763147,1
-0.9900212585754824,0,0.7840468890514534,-0.036651021412686904,1,1.21982116977266,0.5895299085337581,0
-0.5285445998237036,0,0.5027071764559915,0.18030451181158438,0,-0.0003154094558550661,1.2659698188822965,0
0.7635900446812769,1,-0.4819818176281253,-0.6007354077957922,1,-0.6975363118721493,-1.1015698673375884,1
1.7173084727682864,1,-1.1149961709679148,-0.29699766128181226,1,-0.8220400444464875,-0.46270995200841303,1
1.0404760399323443,1,-1.2204985631912129,-0.036651021412686904,1,-1.3449557212587082,-0.613029932085866,1
-0.805430595074771,0,-0.024804784660499662,0.9179533247741068,0,0.2735928022076892,-0.42512995698904976,0
1.2250667034330558,1,-0.05997224873493228,-0.42717098121637515,1,-1.3947572142884435,-1.1767298573763147,1
0.45593893884675774,1,-1.5721732039355405,0.31047783174614707,1,-0.4983303397532081,-1.4397898225118575,1
0.39440871767985386,1,-1.4315033476378094,-1.1214286875340433,0,-0.8718415374762227,-0.42512995698904976,1
0.8866504870150848,1,-1.079828706893482,-1.6855130739171484,1,-0.8718415374762227,0.06340997826267245,1
-1.1130817009092902,0,1.311558850167945,0.26708672510129294,0,0.7467069859901745,1.4162897989597494,0
1.5327178092675748,1,-0.517149281702558,-1.3383842207583145,0,-0.37382660717886984,-0.7257699171439559,1
-0.34395393632299226,1,0.43237224830712595,0.7009977915498355,0,-0.2244221280896638,0.7022698935918478,0
-1.174611922076194,0,0.04553014348836589,0.35386893839100153,0,0.8463099720496452,0.4016299334369418,0
0.4251738282633057,0,-0.8688239224468856,-1.078037580889189,0,-0.47342959323834033,0.2513099533594887,1
0.48670404943020956,1,-0.23580956910709616,0.5708244716152728,1,-1.145749749139767,-0.3875499619696866,1
0.7943551552647288,0,-0.3413119613303943,-1.1648197941788974,1,-0.8718415374762227,0.025829983243309335,1
-0.43624926807334796,0,1.1005540657213482,1.8725576709609002,0,1.0455159441685866,0.06340997826267245,0
0.8251202658481805,1,-0.05997224873493228,-0.1668243413472496,1,-0.7971392979316199,0.47678992347566806,1
1.7173084727682864,1,-0.8336564583724527,-0.2536065546369582,1,-1.1208490026248992,-0.3123899719309601,1
1.3788922563503152,1,-1.607340668009973,-0.5573443011509378,1,-0.7722385514167521,-0.2372299818922335,1
-1.174611922076194,0,1.2763913860935117,0.5274333649704184,0,0.9210122115942483,1.6793497640952926,0
-0.49777948924025184,0,0.25653492793496224,-0.34038876792666656,0,0.5475010138712335,0.43920992845630497,0
1.194301592849604,1,-0.6226516739258564,-1.1214286875340433,1,-1.3449557212587082,-0.8009299071826822,1
-0.22089349398918448,0,0.9598842094236172,1.6556021377366292,0,0.07438683008874807,1.2283898238629332,0
1.3788922563503152,0,-0.3413119613303943,-0.47056208786122944,1,-0.8469407909613551,-1.6276897976086737,1
-0.6823701527409632,0,0.010362679413932957,-0.1234332347023953,0,0.771607732505042,0.8150098786499375,0
-1.2361421432430977,0,1.2763913860935117,0.26708672510129294,0,0.19889056266308633,1.7169297591146555,0
0.39440871767985386,1,0.11586507163723145,-0.036651021412686904,1,0.2735928022076892,-1.063989872318225,1
1.5942480304344784,1,-1.3260009554145114,-1.6421219672722942,0,-1.2702534817141051,-0.8385099022020456,1
1.5942480304344784,1,-0.7633215302235873,-1.6855130739171484,1,-1.0710475095951641,-0.34996996695032334,1
1.0404760399323443,1,-0.5523167457769909,-1.078037580889189,1,-1.0710475095951641,-0.1244899968341438,1
1.501952698684123,1,-1.607340668009973,-0.6875176210855007,1,-0.7971392979316199,-0.5002899470277763,1
-1.4822630279107132,0,0.04553014348836589,-0.34038876792666656,0,0.995714451138851,1.4538697939791125,0
1.3481271457668635,1,-1.4315033476378094,-1.555339753982586,1,-0.3987273536937374,-1.6276897976086737,1
